"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","48201451006","TX","48201451006","=""48201451006""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451100","TX","48201451100","=""48201451100""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451200","TX","48201451200","=""48201451200""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451301","TX","48201451301","=""48201451301""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451302","TX","48201451302","=""48201451302""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451401","TX","48201451401","=""48201451401""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451404","TX","48201451404","=""48201451404""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451405","TX","48201451405","=""48201451405""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451406","TX","48201451406","=""48201451406""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451407","TX","48201451407","=""48201451407""","1.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451501","TX","48201451501","=""48201451501""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451502","TX","48201451502","=""48201451502""","1.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451603","TX","48201451603","=""48201451603""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451604","TX","48201451604","=""48201451604""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451605","TX","48201451605","=""48201451605""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451606","TX","48201451606","=""48201451606""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451700","TX","48201451700","=""48201451700""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451800","TX","48201451800","=""48201451800""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451902","TX","48201451902","=""48201451902""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451903","TX","48201451903","=""48201451903""","0.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201451904","TX","48201451904","=""48201451904""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452001","TX","48201452001","=""48201452001""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452002","TX","48201452002","=""48201452002""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452101","TX","48201452101","=""48201452101""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452102","TX","48201452102","=""48201452102""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452103","TX","48201452103","=""48201452103""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452202","TX","48201452202","=""48201452202""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452203","TX","48201452203","=""48201452203""","1.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452204","TX","48201452204","=""48201452204""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452300","TX","48201452300","=""48201452300""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452401","TX","48201452401","=""48201452401""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452402","TX","48201452402","=""48201452402""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452501","TX","48201452501","=""48201452501""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452502","TX","48201452502","=""48201452502""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452601","TX","48201452601","=""48201452601""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452602","TX","48201452602","=""48201452602""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452701","TX","48201452701","=""48201452701""","2.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452702","TX","48201452702","=""48201452702""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452703","TX","48201452703","=""48201452703""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452801","TX","48201452801","=""48201452801""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452802","TX","48201452802","=""48201452802""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201452900","TX","48201452900","=""48201452900""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453001","TX","48201453001","=""48201453001""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453002","TX","48201453002","=""48201453002""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453100","TX","48201453100","=""48201453100""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453201","TX","48201453201","=""48201453201""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453202","TX","48201453202","=""48201453202""","1.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453300","TX","48201453300","=""48201453300""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453401","TX","48201453401","=""48201453401""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453403","TX","48201453403","=""48201453403""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453404","TX","48201453404","=""48201453404""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453405","TX","48201453405","=""48201453405""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453501","TX","48201453501","=""48201453501""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453502","TX","48201453502","=""48201453502""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453601","TX","48201453601","=""48201453601""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453603","TX","48201453603","=""48201453603""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453604","TX","48201453604","=""48201453604""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453701","TX","48201453701","=""48201453701""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453702","TX","48201453702","=""48201453702""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453800","TX","48201453800","=""48201453800""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453901","TX","48201453901","=""48201453901""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201453902","TX","48201453902","=""48201453902""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454000","TX","48201454000","=""48201454000""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454100","TX","48201454100","=""48201454100""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454200","TX","48201454200","=""48201454200""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454302","TX","48201454302","=""48201454302""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454303","TX","48201454303","=""48201454303""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454304","TX","48201454304","=""48201454304""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454305","TX","48201454305","=""48201454305""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454400","TX","48201454400","=""48201454400""","1.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454502","TX","48201454502","=""48201454502""","2.3","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454503","TX","48201454503","=""48201454503""","N/A","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454504","TX","48201454504","=""48201454504""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454505","TX","48201454505","=""48201454505""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454600","TX","48201454600","=""48201454600""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454700","TX","48201454700","=""48201454700""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454801","TX","48201454801","=""48201454801""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454802","TX","48201454802","=""48201454802""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454901","TX","48201454901","=""48201454901""","2.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201454902","TX","48201454902","=""48201454902""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201455000","TX","48201455000","=""48201455000""","2.1","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201455102","TX","48201455102","=""48201455102""","2.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201455103","TX","48201455103","=""48201455103""","2.2","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201455104","TX","48201455104","=""48201455104""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201455200","TX","48201455200","=""48201455200""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201455300","TX","48201455300","=""48201455300""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510100","TX","48201510100","=""48201510100""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510201","TX","48201510201","=""48201510201""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510202","TX","48201510202","=""48201510202""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510301","TX","48201510301","=""48201510301""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510302","TX","48201510302","=""48201510302""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510400","TX","48201510400","=""48201510400""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510500","TX","48201510500","=""48201510500""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510601","TX","48201510601","=""48201510601""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510602","TX","48201510602","=""48201510602""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510701","TX","48201510701","=""48201510701""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510702","TX","48201510702","=""48201510702""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510801","TX","48201510801","=""48201510801""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510802","TX","48201510802","=""48201510802""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510803","TX","48201510803","=""48201510803""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510901","TX","48201510901","=""48201510901""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201510902","TX","48201510902","=""48201510902""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511001","TX","48201511001","=""48201511001""","1.4","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511003","TX","48201511003","=""48201511003""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511004","TX","48201511004","=""48201511004""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511100","TX","48201511100","=""48201511100""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511201","TX","48201511201","=""48201511201""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511202","TX","48201511202","=""48201511202""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511301","TX","48201511301","=""48201511301""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511302","TX","48201511302","=""48201511302""","1.5","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511400","TX","48201511400","=""48201511400""","1.7","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511501","TX","48201511501","=""48201511501""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511502","TX","48201511502","=""48201511502""","2.0","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201511600","TX","48201511600","=""48201511600""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201520100","TX","48201520100","=""48201520100""","1.9","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201520200","TX","48201520200","=""48201520200""","1.6","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201520301","TX","48201520301","=""48201520301""","1.8","2017-2021","2020","Census","Texas (State)"
"Census Tract","48201520302","TX","48201520302","=""48201520302""","1.4","2017-2021","2020","Census","Texas (State)"
