"Geography Type Description","Geography Name","Sits in State","GeoID","Formatted GeoID","Avg. Vehicles per Household","Data Time Period","Geographic Vintage","Data Source","Selected Location"
"Census Tract","06059075518","CA","06059075518","=""06059075518""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059075603","CA","06059075603","=""06059075603""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059075604","CA","06059075604","=""06059075604""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059075605","CA","06059075605","=""06059075605""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059075606","CA","06059075606","=""06059075606""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059075607","CA","06059075607","=""06059075607""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059075701","CA","06059075701","=""06059075701""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059075702","CA","06059075702","=""06059075702""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059075703","CA","06059075703","=""06059075703""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059075805","CA","06059075805","=""06059075805""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059075806","CA","06059075806","=""06059075806""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059075807","CA","06059075807","=""06059075807""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059075808","CA","06059075808","=""06059075808""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059075809","CA","06059075809","=""06059075809""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059075810","CA","06059075810","=""06059075810""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059075811","CA","06059075811","=""06059075811""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059075812","CA","06059075812","=""06059075812""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059075813","CA","06059075813","=""06059075813""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059075814","CA","06059075814","=""06059075814""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059075815","CA","06059075815","=""06059075815""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059075816","CA","06059075816","=""06059075816""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059075901","CA","06059075901","=""06059075901""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059075902","CA","06059075902","=""06059075902""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059076001","CA","06059076001","=""06059076001""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059076002","CA","06059076002","=""06059076002""","1.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059076102","CA","06059076102","=""06059076102""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059076103","CA","06059076103","=""06059076103""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059076104","CA","06059076104","=""06059076104""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059076105","CA","06059076105","=""06059076105""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059076201","CA","06059076201","=""06059076201""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059076202","CA","06059076202","=""06059076202""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059076204","CA","06059076204","=""06059076204""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059076205","CA","06059076205","=""06059076205""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059076206","CA","06059076206","=""06059076206""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059076208","CA","06059076208","=""06059076208""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059086301","CA","06059086301","=""06059086301""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059086303","CA","06059086303","=""06059086303""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059086304","CA","06059086304","=""06059086304""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059086305","CA","06059086305","=""06059086305""","2.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059086306","CA","06059086306","=""06059086306""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059086402","CA","06059086402","=""06059086402""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059086404","CA","06059086404","=""06059086404""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059086405","CA","06059086405","=""06059086405""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059086406","CA","06059086406","=""06059086406""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059086407","CA","06059086407","=""06059086407""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059086501","CA","06059086501","=""06059086501""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059086502","CA","06059086502","=""06059086502""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059086601","CA","06059086601","=""06059086601""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059086602","CA","06059086602","=""06059086602""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059086701","CA","06059086701","=""06059086701""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059086702","CA","06059086702","=""06059086702""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059086801","CA","06059086801","=""06059086801""","2.5","2017-2021","2020","Census","California (State)"
"Census Tract","06059086802","CA","06059086802","=""06059086802""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059086803","CA","06059086803","=""06059086803""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059086901","CA","06059086901","=""06059086901""","1.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059086902","CA","06059086902","=""06059086902""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059086903","CA","06059086903","=""06059086903""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059087001","CA","06059087001","=""06059087001""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059087002","CA","06059087002","=""06059087002""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059087101","CA","06059087101","=""06059087101""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059087102","CA","06059087102","=""06059087102""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059087103","CA","06059087103","=""06059087103""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059087105","CA","06059087105","=""06059087105""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059087106","CA","06059087106","=""06059087106""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059087200","CA","06059087200","=""06059087200""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059087301","CA","06059087301","=""06059087301""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059087302","CA","06059087302","=""06059087302""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059087401","CA","06059087401","=""06059087401""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059087403","CA","06059087403","=""06059087403""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059087404","CA","06059087404","=""06059087404""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059087405","CA","06059087405","=""06059087405""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059087503","CA","06059087503","=""06059087503""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059087504","CA","06059087504","=""06059087504""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059087505","CA","06059087505","=""06059087505""","2.0","2017-2021","2020","Census","California (State)"
"Census Tract","06059087601","CA","06059087601","=""06059087601""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059087602","CA","06059087602","=""06059087602""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059087701","CA","06059087701","=""06059087701""","2.2","2017-2021","2020","Census","California (State)"
"Census Tract","06059087703","CA","06059087703","=""06059087703""","2.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059087704","CA","06059087704","=""06059087704""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059087801","CA","06059087801","=""06059087801""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059087802","CA","06059087802","=""06059087802""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059087803","CA","06059087803","=""06059087803""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059087805","CA","06059087805","=""06059087805""","1.8","2017-2021","2020","Census","California (State)"
"Census Tract","06059087806","CA","06059087806","=""06059087806""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059087901","CA","06059087901","=""06059087901""","1.9","2017-2021","2020","Census","California (State)"
"Census Tract","06059087902","CA","06059087902","=""06059087902""","2.3","2017-2021","2020","Census","California (State)"
"Census Tract","06059088001","CA","06059088001","=""06059088001""","2.6","2017-2021","2020","Census","California (State)"
"Census Tract","06059088002","CA","06059088002","=""06059088002""","2.4","2017-2021","2020","Census","California (State)"
"Census Tract","06059088101","CA","06059088101","=""06059088101""","2.1","2017-2021","2020","Census","California (State)"
"Census Tract","06059088104","CA","06059088104","=""06059088104""","1.7","2017-2021","2020","Census","California (State)"
"Census Tract","06059088105","CA","06059088105","=""06059088105""","2.6","2017-2021","2020","Census","California (State)"
